Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_20,SMA_50,SMA_200,BB_Middle,BB_Std,BB_Upper,BB_Lower,RSI,Volatility
2015-12-11 00:00:00-05:00,99.40175674717418,99.4631860121473,97.8747959497792,98.2082748413086,52609300,0.0,0.0,0.0,102.29683723449708,,,102.29683723449708,1.9036640345076525,106.10416530351237,98.48950916548178,33.90292315821034,
2015-12-14 00:00:00-05:00,98.17313830155352,98.62069135441304,96.77780733214335,97.50618743896484,53400400,0.0,0.0,0.0,102.16695594787598,,,102.16695594787598,2.1356422221435927,106.43824039216317,97.89567150358879,29.663115575625838,
2015-12-15 00:00:00-05:00,98.05029168510606,99.12969234950384,97.93620400679882,98.9103012084961,48273900,0.0,0.0,0.0,102.06428108215331,,,102.06428108215331,2.243185658369667,106.55065239889265,97.57790976541398,32.88010699043201,
2015-12-16 00:00:00-05:00,99.5948105944292,100.61278880564838,99.01562140499762,100.4197235107422,44560600,0.0,0.0,0.0,102.05638389587402,,,102.05638389587402,2.2489653484079675,106.55431459268996,97.55845319905808,36.0425472,
2015-12-17 00:00:00-05:00,100.84095445859728,100.86728032614998,99.13847694046346,99.34909057617188,41318000,0.0,0.0,0.0,101.90983009338379,,,101.90983009338379,2.327737276012009,106.5653046454078,97.25435554135977,31.943750575503103,
2015-12-18 00:00:00-05:00,98.86644398974346,99.06828012480004,97.7958139663696,97.83091735839844,49876600,0.0,0.0,0.0,101.70886764526367,,,101.70886764526367,2.5002642693940067,106.70939618405168,96.70833910647565,29.905202882522005,
2015-12-21 00:00:00-05:00,98.43644102965456,98.84012003020324,97.84847422637417,98.56807708740234,26479300,0.0,0.0,0.0,101.51185569763183,,,101.51185569763183,2.5876658895371394,106.68718747670611,96.33652391855755,30.089494410772488,
2015-12-22 00:00:00-05:00,98.84889181291196,99.62114637408136,98.10296312270587,99.47196197509766,28108700,0.0,0.0,0.0,101.33458671569824,,,101.33458671569824,2.600510810935305,106.53560833756885,96.13356509382763,36.00006862313708,
2015-12-23 00:00:00-05:00,99.9721539822644,100.88482193644224,99.8054212671348,100.72686004638672,29609700,0.0,0.0,0.0,101.18232803344726,,,101.18232803344726,2.5387004849852746,106.25972900341782,96.10492706347671,44.99450060732424,0.011217763707176207
2015-12-24 00:00:00-05:00,100.864378961523,101.4989689163331,100.60877985614972,100.9172592163086,13370500,0.496,0.0,0.0,100.99922256469726,,,100.99922256469726,2.4095733141516793,105.81836919300062,96.1800759363939,41.91770612098977,0.011130015879539502
2015-12-28 00:00:00-05:00,100.45894226469343,100.53826264235543,99.55993763845204,100.45012664794922,22125500,0.0,0.0,0.0,100.77301445007325,,,100.77301445007325,2.221803191116362,105.21662083230598,96.32940806784052,45.16450208677798,0.01059813063368365
2015-12-29 00:00:00-05:00,100.89961944122426,101.61352967020645,100.53825315660455,101.5342025756836,22841500,0.0,0.0,0.0,100.62382736206055,,,100.62382736206055,2.0506937304878194,104.7252148230362,96.52243990108491,50.99528870453537,0.010688956080701075
2015-12-30 00:00:00-05:00,101.4020069010246,101.66641487218364,100.47656219110536,100.5118179321289,21273200,0.0,0.0,0.0,100.38885612487793,,,100.38885612487793,1.7436424059203575,103.87614093671864,96.90157131303722,51.38282641061295,0.010746387672700647
2015-12-31 00:00:00-05:00,100.08874784897188,100.4501141226269,99.16330993658318,99.26026153564452,39517700,0.0,0.0,0.0,100.14791107177734,,,100.14791107177734,1.5262572292392351,103.20042553025581,97.09539661329887,46.13844196022832,0.010962924820348365
2016-01-04 00:00:00-05:00,97.48870731156126,97.68261052551084,96.14020715462372,96.95988464355467,66665900,0.0,0.0,0.0,99.87970390319825,,,99.87970390319825,1.5935575446915125,103.06681899258128,96.69258881381522,45.95107007910837,0.01122153858086476
2016-01-05 00:00:00-05:00,97.31244784831588,97.46227972406172,96.55446612774216,97.17142486572266,28253300,0.0,0.0,0.0,99.5702968597412,,,99.5702968597412,1.4789713694811815,102.52823959870356,96.61235412077885,48.8785737506824,0.011233312342566847
2016-01-06 00:00:00-05:00,95.80530337603408,96.5985409256798,95.18834457316886,95.69072723388672,35569200,0.0,0.0,0.0,99.26451950073242,,,99.26451950073242,1.61801110717566,102.50054171508374,96.0284972863811,39.26975680258102,0.011400022813964317
2016-01-07 00:00:00-05:00,94.06017996198788,94.74765020853584,92.97608761019188,93.13473510742188,52482000,0.0,0.0,0.0,98.85902290344238,,,98.85902290344238,2.053315181878179,102.96565326719873,94.75239253968603,27.303782821709092,0.01215283188406603
2016-01-08 00:00:00-05:00,93.31097905380494,93.85742611050166,91.36314517328854,91.53060150146484,60299300,0.0,0.0,0.0,98.42992401123047,,,98.42992401123047,2.6011920424416792,103.63230809611383,93.2275399263471,26.42534652809381,0.012239974721781857
2016-01-11 00:00:00-05:00,91.84792830169,92.35031090952174,90.17331736746893,91.13401794433594,47144800,0.0,0.0,0.0,97.96432266235351,,,97.96432266235351,3.0208713476383644,104.00606535763023,91.92257996707679,28.342347321463862,0.01203251448582647
2016-01-12 00:00:00-05:00,91.85675184098666,92.53540651122374,89.84722123635622,91.4072494506836,53702900,0.0,0.0,0.0,97.62427139282227,,,97.62427139282227,3.3561460463176025,104.33656348545748,90.91197930018706,26.12562014415431,0.012014869879816405
2016-01-13 00:00:00-05:00,91.58350537600846,92.03300092997289,87.82885313084125,88.47225189208984,70591600,0.0,0.0,0.0,97.17257461547851,,,97.17257461547851,3.93148911756043,105.03555285059937,89.30959638035765,17.701109461291665,0.013026638000956364
2016-01-14 00:00:00-05:00,88.89532609914897,90.52586562566812,87.42343406152253,89.69737243652344,69373400,0.0,0.0,0.0,96.71192817687988,,,96.71192817687988,4.244442670156925,105.20081351719372,88.22304283656604,17.556938066626003,0.013320803054084953
2016-01-15 00:00:00-05:00,87.32646637792088,88.39292724201826,85.94271059441583,88.24309539794922,85759200,0.0,0.0,0.0,96.10309677124023,,,96.10309677124023,4.547124289705381,105.19734535065099,87.00884819182947,15.299270987821998,0.013435755122514208
2016-01-19 00:00:00-05:00,89.08037577437132,89.19495185252582,86.14540184209291,87.05321502685547,51391100,0.0,0.0,0.0,95.48830299377441,,,95.48830299377441,4.902496157136501,105.29329530804742,85.6833106795014,14.716832061958385,0.013350217219881168
2016-01-20 00:00:00-05:00,85.87220840636384,88.42819254501745,83.78335108171355,87.41461181640625,94385800,0.0,0.0,0.0,94.96748771667481,,,94.96748771667481,5.1856409995749875,105.33876971582478,84.59620571752484,11.341966420446752,0.013155756319759978
2016-01-21 00:00:00-05:00,87.54681735428271,88.9393888752019,86.70950862871203,87.2118911743164,65798200,0.0,0.0,0.0,94.39967842102051,,,94.39967842102051,5.388405998748392,105.17649041851729,83.62286642352373,11.874951885729544,0.01304200324922033
2016-01-22 00:00:00-05:00,88.71022823298604,89.5563458345355,88.25191032943114,89.34481811523438,46056700,0.0,0.0,0.0,93.89332122802735,98.4638279724121,,93.89332122802735,5.36243790325837,104.61819703454408,83.16844542151061,22.94392373551426,0.014110294124910223
2016-01-25 00:00:00-05:00,88.78955306533275,89.08922351337579,87.12375790294286,87.36173248291016,35019600,0.0,0.0,0.0,93.22506484985351,98.13702621459962,,93.22506484985351,5.298421473338997,103.8219077965315,82.62822190317551,23.34821509906753,0.014441322469649768
2016-01-26 00:00:00-05:00,87.71428559042668,89.37127203299909,87.41462183552929,89.10685729980469,33349600,0.0,0.0,0.0,92.63454475402833,97.86320434570312,,92.63454475402833,5.0482286192711845,102.7310019925707,82.53808751548596,29.36413020772936,0.015056412752243415
2016-01-27 00:00:00-05:00,88.6573582834221,89.53873179481596,87.3088578868849,87.88175201416016,47973900,0.0,0.0,0.0,92.00612602233886,97.60419540405273,,92.00612602233886,4.800302337501038,101.60673069734094,82.40552134733679,29.753314121949558,0.014774806317807681
2016-01-28 00:00:00-05:00,88.62210987580298,88.97465390333167,87.44988148366583,87.86412811279297,41951100,0.0,0.0,0.0,91.32262229919434,97.35940170288086,,91.32262229919434,4.321570774262146,99.96576384771863,82.67948075067004,34.2632823665499,0.014771562719507695
2016-01-29 00:00:00-05:00,88.17259937086727,90.76383942527684,88.10208788212312,90.74620819091795,42245300,0.0,0.0,0.0,90.83434181213379,97.15504989624023,,90.83434181213379,3.7414188509397066,98.3171795140132,83.35150411025437,47.82404965667168,0.015875245257435864
2016-02-01 00:00:00-05:00,90.0234984309413,90.8608006562255,89.23907646955176,90.33197784423828,33615700,0.0,0.0,0.0,90.38792762756347,96.95013610839844,,90.38792762756347,3.172551847120236,96.73303132180395,84.04282393332299,47.777272679218946,0.015508248625796433
2016-02-02 00:00:00-05:00,89.30956181971774,89.43295354890547,87.93461484194101,88.38411712646484,39692700,0.0,0.0,0.0,89.95913925170899,96.6722151184082,,89.95913925170899,2.7945818565816674,95.54830296487232,84.36997553854566,42.33346954190579,0.015808926922176263
2016-02-03 00:00:00-05:00,89.0715826331871,89.08039824891324,86.49797423741043,88.49869537353516,55262500,0.0,0.0,0.0,89.5255027770996,96.40518569946289,,89.5255027770996,2.2329952507848665,93.99149327866934,85.05951227552987,50.07825362120552,0.015681898739415993
2016-02-04 00:00:00-05:00,88.13732122580753,89.87362752985096,88.11088110533481,88.84242248535156,51188400,0.0,0.0,0.0,89.18308753967285,96.13186782836914,,89.18308753967285,1.6990822630637086,92.58125206580027,85.78492301354544,47.33072011006789,0.015609577177853134
2016-02-05 00:00:00-05:00,88.4458215266454,88.5251486312616,86.3393395866367,86.40985107421875,53366600,0.0,0.0,0.0,88.84684333801269,95.79971801757813,,88.84684333801269,1.5332258550129336,91.91329504803856,85.78039162798682,44.60585598225649,0.016020576726423544
2016-02-08 00:00:00-05:00,85.50201993163928,85.50201993163928,83.67757759303585,84.9908218383789,61107700,0.0,0.0,0.0,88.5198543548584,95.42409378051758,,88.5198543548584,1.6253381340635027,91.7705306229854,85.26917808673139,44.01235087470595,0.01582323307202323
2016-02-09 00:00:00-05:00,83.84504421110262,85.60779090787265,83.74809260483266,84.41793823242188,55857200,0.0,0.0,0.0,88.18405036926269,95.02086517333984,,88.18405036926269,1.746113507175827,91.67627738361435,84.69182335491104,41.40543970591452,0.01576210133970979
2016-02-10 00:00:00-05:00,85.00845276193931,86.30407259899533,84.32979827432862,84.46200561523438,42756100,0.0,0.0,0.0,87.83678817749023,94.61061950683593,,87.83678817749023,1.7619086459190394,91.36060546932832,84.31297088565215,42.0408037080629,0.01580344374790927
2016-02-11 00:00:00-05:00,82.91960537469399,84.08301791358927,82.53179895361392,83.54537963867188,57923200,0.0,0.0,0.0,87.59044456481934,94.19116821289063,,87.59044456481934,1.9971135626345287,91.5846716900884,83.59621743955027,31.942881902213543,0.015518844224548797
2016-02-12 00:00:00-05:00,84.31216529975893,85.30811461578625,83.89791881121623,85.1318359375,40097300,0.0,0.0,0.0,87.36216773986817,93.789580078125,,87.36216773986817,2.0045237550769346,91.37121525002203,83.3531202297143,42.881172226836405,0.016172594871094813
2016-02-16 00:00:00-05:00,86.1895136513949,87.34411076155591,85.68713103539739,87.15020751953125,38882100,0.0,0.0,0.0,87.30752334594726,93.4510009765625,,87.30752334594726,1.9941145985279114,91.29575254300309,83.31929414889143,43.860609194411715,0.016956953673520014
2016-02-17 00:00:00-05:00,87.75834527597411,89.09802982583231,87.72308953461663,88.51632690429688,40940400,0.0,0.0,0.0,87.38067893981933,93.1748469543457,,87.38067893981933,2.011059763989391,91.40279846779812,83.35855941184055,51.973643933990246,0.016940460838843444
2016-02-18 00:00:00-05:00,88.58685070080647,88.70142683288579,87.73191734599907,88.09327697753906,35043600,0.0,0.0,0.0,87.41461219787598,92.86952117919923,,87.41461219787598,2.0173782010531696,91.44936859998232,83.37985579576964,50.69516355033114,0.01691620071552024
2016-02-19 00:00:00-05:00,87.7495441813831,88.63091768814459,87.35292879307892,88.53396606445312,32424800,0.0,0.0,0.0,87.48071594238282,92.60407501220703,,87.48071594238282,2.03199337545643,91.54470269329568,83.41672919146995,42.12179091825455,0.016819819703208845
2016-02-22 00:00:00-05:00,89.31835360038282,89.90887873333124,89.23021762846837,89.52107238769531,28867400,0.0,0.0,0.0,87.48952865600586,92.36960311889648,,87.48952865600586,2.040866285554505,91.57126122711487,83.40779608489684,47.22542293328767,0.016350613386918043
2016-02-23 00:00:00-05:00,89.23025404607317,89.45059742796,88.62211088462107,88.70143127441406,29857100,0.0,0.0,0.0,87.55651359558105,92.1413801574707,,87.55651359558105,2.0583617037623902,91.67323700310584,83.43979018805626,51.17655212603147,0.016142812140691742
2016-02-24 00:00:00-05:00,87.80241206451096,89.74143066784917,87.22951806486951,89.55634307861328,36909600,0.0,0.0,0.0,87.57898788452148,91.92358612060546,,87.57898788452148,2.0785351073027125,91.73605809912691,83.42191766991606,53.71750122819024,0.01624218009467951
2016-02-25 00:00:00-05:00,89.71501506013936,90.42892548861278,89.36246429291728,90.37604522705078,22612600,0.0,0.0,0.0,87.70370254516601,91.76694152832032,,87.70370254516601,2.170455256405602,92.04461305797722,83.3627920323548,55.2159691196153,0.01632594947076314
2016-02-26 00:00:00-05:00,90.83434598045316,91.19571232413196,90.51705099919474,90.9489288330078,27474700,0.0,0.0,0.0,87.85794258117674,91.63579635620117,,87.85794258117674,2.2888356256482334,92.43561383247321,83.28027132988028,67.67342020929601,0.015209622925541032
2016-02-29 00:00:00-05:00,90.89604682889524,91.68928432546323,90.53468718978138,90.5435028076172,32014400,0.0,0.0,0.0,87.84780731201172,91.46846038818359,,87.84780731201172,2.2757844561624125,92.39937622433655,83.2962383996869,73.47274192081474,0.015044060768892819
2016-03-01 00:00:00-05:00,91.32793537689858,92.49134826660156,90.84317720437777,92.49134826660156,36422700,0.0,0.0,0.0,87.95577583312988,91.30989288330078,,87.95577583312988,2.444789607351023,92.84535504783193,83.06619661842782,80.57439050464322,0.015181691751558068
2016-03-02 00:00:00-05:00,92.35912124895717,93.5049026573754,92.18284253080746,93.44320678710938,24937100,0.0,0.0,0.0,88.2087303161621,91.19177520751953,,88.2087303161621,2.7358403987518773,93.68041111366585,82.73704951865835,81.82410965895956,0.01498206461598078
2016-03-03 00:00:00-05:00,93.46962328812032,94.43913238793075,93.35504047744212,94.42150115966795,28216300,0.0,0.0,0.0,88.50487060546875,91.12358688354492,,88.50487060546875,3.069134040922361,94.64313868731348,82.36660252362402,88.37090243911645,0.015050730508430225
2016-03-04 00:00:00-05:00,94.36862677503396,95.47034325775562,94.01607615569424,94.94152069091795,38180900,0.0,0.0,0.0,88.80982551574706,91.05105575561524,,88.80982551574706,3.390611376066062,95.59104826787919,82.02860276361494,87.42463554076434,0.015028855008349268
2016-03-07 00:00:00-05:00,94.49204024004813,96.06088379677676,94.49204024004813,95.97274780273438,38739900,0.0,0.0,0.0,89.28797035217285,90.98107147216797,,89.28797035217285,3.6949737784418244,96.6779179090565,81.8980227952892,86.40029916294829,0.014555300932401824
2016-03-08 00:00:00-05:00,95.44390298079604,95.44390298079604,93.54894928876844,93.65471649169922,46193900,0.0,0.0,0.0,89.72116508483887,90.83962860107422,,89.72116508483887,3.672469599410952,97.06610428366078,82.37622588601697,69.65615826747717,0.014673668005739764
2016-03-09 00:00:00-05:00,93.9720516475028,94.31578679890444,93.48729349842532,94.13069915771484,25627200,0.0,0.0,0.0,90.20680313110351,90.70389739990235,,90.20680313110351,3.5751813768153373,97.35716588473419,83.05644037747284,73.00212366558759,0.014306765994086604
2016-03-10 00:00:00-05:00,94.39511237113692,94.7388475413987,92.37676599549768,93.36390686035156,47051200,0.0,0.0,0.0,90.65189819335937,90.5621730041504,,90.65189819335937,3.3706076981007214,97.39311358956081,83.91068279715793,67.95554098345784,0.014130541684411396
2016-03-11 00:00:00-05:00,94.12186811256755,95.47918398317192,94.00729198899508,95.3646011352539,33625000,0.0,0.0,0.0,91.24285926818848,90.4387809753418,,91.24285926818848,3.0829001387669845,97.40865954572246,85.0770589906545,70.20121483224193,0.014553755815863134
2016-03-14 00:00:00-04:00,95.07373322444484,95.48797299620276,94.65948672834276,95.1177978515625,24422700,0.0,0.0,0.0,91.74215736389161,90.33090057373047,,91.74215736389161,2.840179415717345,97.4225161953263,86.06179853245692,73.096286385317,0.013432232214162914
2016-03-15 00:00:00-04:00,94.49204881947584,94.55374469334174,93.45202785691794,93.63711547851562,34258400,0.0,0.0,0.0,92.06650276184082,90.2184376525879,,92.06650276184082,2.652373587398621,97.37124993663807,86.76175558704358,64.05588348602208,0.01375429082215525
2016-03-16 00:00:00-04:00,93.18762333774612,94.59781959626716,93.18762333774612,94.29814910888672,37952200,0.0,0.0,0.0,92.35559387207032,90.16520294189453,,92.35559387207032,2.5584910303370445,97.4725759327444,87.23861181139623,63.65865763737893,0.013091095717077526
2016-03-17 00:00:00-04:00,94.29810188004252,96.15779957603864,93.7163991566476,95.7435531616211,41724500,0.0,0.0,0.0,92.73810768127441,90.1366455078125,,92.73810768127441,2.4576008545733816,97.65330939042117,87.82290597212766,65.74062524577477,0.013304976523249423
2016-03-18 00:00:00-04:00,95.8669883772859,96.90700933005564,95.80529250400068,96.60734558105467,36512600,0.0,0.0,0.0,93.14177665710449,90.15497787475586,,93.14177665710449,2.392900239826236,97.92757713675695,88.35597617745202,69.32580466639882,0.013353562612439758
2016-03-21 00:00:00-04:00,96.4575009257498,96.89818759777997,96.1402059839405,96.378173828125,29903700,0.0,0.0,0.0,93.48463172912598,90.21984664916992,,93.48463172912598,2.337421373080109,98.1594744752862,88.80978898296576,63.91154136865885,0.012123037933924026
2016-03-22 00:00:00-04:00,95.87579676513002,96.67784978170468,95.60257316466168,96.26360321044922,23602100,0.0,0.0,0.0,93.86274032592773,90.3145066833496,,93.86274032592773,2.1249345316954704,98.11260938931868,89.61287126253679,60.73823144443485,0.0115561981918803
2016-03-23 00:00:00-04:00,95.9515309933872,95.99572794638108,94.41333809173204,94.48405456542967,39243300,0.327,0.0,0.0,94.10912590026855,90.38150741577148,,94.10912590026855,1.869681166508143,97.84848823328484,90.36976356725226,50.22446716767279,0.012125457769303051
2016-03-24 00:00:00-04:00,93.9183091457262,94.78465195531814,93.47629902225954,94.7669677734375,30924300,0.0,0.0,0.0,94.32867202758788,90.44870178222656,,94.32867202758788,1.653565528764292,97.63580308511646,91.0215409700593,49.36278963284723,0.012110570211565442
2016-03-28 00:00:00-04:00,94.9702747410303,95.27968041125088,94.19233952097024,94.88187408447266,21096400,0.0,0.0,0.0,94.52531929016114,90.57689422607422,,94.52531929016114,1.4520632460002814,97.4294457821617,91.62119279816058,45.732215100442176,0.011799575658297212
2016-03-29 00:00:00-04:00,94.62550057999924,97.54276250154258,94.3868114056548,97.51624298095705,46761100,0.0,0.0,0.0,94.87395629882812,90.7332716369629,,94.87395629882812,1.2715732585343154,97.41710281589675,92.33080978175948,64.74240448885772,0.01227502854278832
2016-03-30 00:00:00-04:00,98.02898424473264,98.23231182681562,97.28641062920424,97.52509307861328,35683500,0.0,0.0,0.0,95.12564353942871,90.91891159057617,,95.12564353942871,1.273326524726053,97.67229658888081,92.5789904899766,63.438320431949684,0.011754223539334776
2016-03-31 00:00:00-04:00,97.6665128350176,98.2764819254938,97.54274385504957,97.79911041259766,28555900,0.0,0.0,0.0,95.34343872070312,91.13382949829102,,95.34343872070312,1.3411304189003526,98.02569955850383,92.66117788290241,68.27178211566714,0.011539615476457689
2016-04-01 00:00:00-04:00,96.89745036163656,98.32072336004045,96.78253016877026,98.2323226928711,29981400,0.0,0.0,0.0,95.53397979736329,91.35018371582031,,95.53397979736329,1.4679658125554784,98.46991142247424,92.59804817225233,63.566311710660806,0.011436721076675063
2016-04-04 00:00:00-04:00,98.04665934493688,98.4091040300424,97.33059857393312,97.41016387939452,21529400,0.0,0.0,0.0,95.65741195678712,91.55414916992187,,95.65741195678712,1.5184461910480478,98.69430433888321,92.62051957469102,60.28462110875988,0.011642971230816014
2016-04-05 00:00:00-04:00,96.68528180995617,97.11844977516694,96.21674548648046,96.3051528930664,32515800,0.0,0.0,0.0,95.67403221130371,91.69335586547851,,95.67403221130371,1.5238888071510868,98.72180982560589,92.62625459700153,62.38762912599211,0.011839676455425923
2016-04-06 00:00:00-04:00,96.2963111503357,97.48089486402633,95.9957408048449,97.39249420166016,28157800,0.0,0.0,0.0,95.86092109680176,91.89397109985352,,95.86092109680176,1.4920743483847954,98.84506979357135,92.87677240003217,63.81988106742194,0.011733261141722236
2016-04-07 00:00:00-04:00,96.68526277901488,97.1361080900783,95.58907320286774,96.07528686523438,33298400,0.0,0.0,0.0,95.95815048217773,92.03333969116211,,95.95815048217773,1.435685147597632,98.82952077737299,93.08678018698247,51.498742229848276,0.012051899095169153
2016-04-08 00:00:00-04:00,96.89743144183416,97.30407982704352,96.03108888584048,96.4554214477539,26151700,0.0,0.0,0.0,96.11272621154785,92.20481307983398,,96.11272621154785,1.301860012266437,98.71644623608073,93.50900618701498,49.28225353574754,0.011988898696326345
2016-04-11 00:00:00-04:00,97.01233891744276,97.728399600436,96.13716113215813,96.15483856201172,25842100,0.0,0.0,0.0,96.15223808288575,92.37062728881835,,96.15223808288575,1.2898961382093033,98.73203035930435,93.57244580646714,48.95195227664765,0.012001753013623577
2016-04-12 00:00:00-04:00,96.1725539347454,97.40134141654738,95.85430613785034,97.18917846679688,25058700,0.0,0.0,0.0,96.25580711364746,92.49948669433594,,96.25580711364746,1.2856179506354382,98.82704301491835,93.68457121237658,53.9983059840947,0.012044056332527529
2016-04-13 00:00:00-04:00,97.7549506618595,99.39038660477549,97.69306952059904,99.2843017578125,40534700,0.0,0.0,0.0,96.53816642761231,92.67853317260742,,96.53816642761231,1.3002662697167178,99.13869896704574,93.93763388817888,70.1857850145143,0.012046481570866734
2016-04-14 00:00:00-04:00,99.24008776864224,99.62905198502273,98.90415584983592,99.1605224609375,25538600,0.0,0.0,0.0,96.78128509521484,92.89406127929688,,96.78128509521484,1.3138952717554837,99.40907563872581,94.15349455170387,68.72620495444228,0.011970964526285677
2016-04-15 00:00:00-04:00,98.92184356311868,99.56717441366978,98.88648195226774,99.40805053710938,21176100,0.0,0.0,0.0,96.96450996398926,93.11224838256835,,96.96450996398926,1.4133140781728475,99.79113812033495,94.13788180764357,69.07580934447935,0.011865656374284394
2016-04-18 00:00:00-04:00,98.99259362574408,100.23905870965326,98.89535085567194,100.15950012207033,19428300,0.0,0.0,0.0,97.14211769104004,93.33858993530274,,97.14211769104004,1.5794932999525406,100.30110429094512,93.98313109113496,63.24179499233677,0.011893733113151558
2016-04-19 00:00:00-04:00,100.34509084805856,100.89317881553887,99.79699613604232,100.23900604248048,23228100,0.0,0.0,0.0,97.33515930175781,93.61517303466798,,97.33515930175781,1.7116164808608594,100.75839226347954,93.91192634003609,63.50018520542627,0.011772202732754066
2016-04-20 00:00:00-04:00,100.23904619323396,100.9639424603683,99.86775934179558,100.38932800292967,21422500,0.0,0.0,0.0,97.54144554138183,93.92314315795899,,97.54144554138183,1.8208098591267192,101.18306525963527,93.8998258231284,63.04541119529552,0.010728687880212893
2016-04-21 00:00:00-04:00,100.30973135142813,100.70753757775697,99.5936774462218,99.8853988647461,20535700,0.0,0.0,0.0,97.81151275634765,94.23249237060547,,97.81151275634765,1.7423422515479787,101.29619725944362,94.32682825325169,58.2666927124666,0.010799016274581399
2016-04-22 00:00:00-04:00,99.87657111204256,100.9462343800108,99.87657111204256,100.8755111694336,29094500,0.0,0.0,0.0,98.11693992614747,94.56076248168945,,98.11693992614747,1.7157550265338466,101.54844997921516,94.68542987307977,67.04319465436336,0.010714857234869047
2016-04-25 00:00:00-04:00,100.60151026074752,100.69875303081966,99.72632533009823,100.15950012207033,16369600,0.0,0.0,0.0,98.38082122802734,94.89304489135742,,98.38082122802734,1.5935102799663026,101.56784178795995,95.19380066809474,69.71055894514346,0.010245265093430453
2016-04-26 00:00:00-04:00,100.48656731313156,101.24682517020469,100.04455724481178,101.1407470703125,30564100,0.0,0.0,0.0,98.56204643249512,95.21322311401367,,98.56204643249512,1.6930052514875733,101.94805693547028,95.17603592951997,69.3782821999744,0.010316336070394828
