Date,SPY_Close,SPY_Volume,SPY_Return,QQQ_Close,QQQ_Volume,QQQ_Return,DIA_Close,DIA_Volume,DIA_Return,IWM_Close,IWM_Volume,IWM_Return
2015-12-30 00:00:00-05:00,175.04928588867188,63317700,-0.0070878956004812865,105.48775482177734,19520100,-0.009011255414730357,144.36654663085938,2910000,-0.006667498187871712,100.5118179321289,21273200,-0.010069362024019424
2015-12-31 00:00:00-05:00,173.29824829101562,114877900,-0.010003111916548346,104.17464447021484,29886800,-0.012447988430325574,142.88021850585938,5773400,-0.010295516237570523,99.26026153564452,39517700,-0.012451833249394695
2016-01-04 00:00:00-05:00,170.8756561279297,222353500,-0.013979322855114718,101.97679138183594,50807600,-0.021097773835045852,140.6629638671875,14350800,-0.015518275810734061,96.95988464355467,66665900,-0.023175204825183537
2016-01-05 00:00:00-05:00,171.1646270751953,110845800,0.001691118289250504,101.79981231689452,38795200,-0.0017354837560906722,140.7451171875,9413000,0.0005840437173645352,97.17142486572266,28253300,0.002181729309452596
2016-01-06 00:00:00-05:00,169.00547790527344,152112600,-0.01261445899667879,100.82196807861328,41891100,-0.009605560324976725,138.73313903808594,8713600,-0.014295189699076505,95.69072723388672,35569200,-0.015237994440053249
2016-01-07 00:00:00-05:00,164.95077514648438,213436100,-0.02399154636314038,97.66485595703124,61386300,-0.031313732331830435,135.46482849121094,15400600,-0.023558254138384083,93.13473510742188,52482000,-0.026710969812336227
2016-01-08 00:00:00-05:00,163.1402587890625,209817200,-0.010976100935652155,96.86395263671876,69344000,-0.008200527328528828,134.0523223876953,12512400,-0.010427105834392103,91.53060150146484,60299300,-0.01722379522641926
2016-01-11 00:00:00-05:00,163.30172729492188,187941300,0.0009897526647186794,97.1619644165039,50024100,0.003076601477360885,134.53680419921875,12353700,0.0036141247155887513,91.13401794433594,47144800,-0.004332797453784454
2016-01-12 00:00:00-05:00,164.6192626953125,172330500,0.008068104497211959,98.28885650634766,46734200,0.011598078493072705,135.4564971923828,10250300,0.006835995537713302,91.4072494506836,53702900,0.0029981286078546443
2016-01-13 00:00:00-05:00,160.5135955810547,221168900,-0.024940380894894587,94.89893341064452,69870700,-0.03448939397808759,132.5002899169922,16369400,-0.021824034554740135,88.47225189208984,70591600,-0.032109023914752566
2016-01-14 00:00:00-05:00,163.148681640625,240795600,0.01641659106838511,96.91983032226562,78445700,0.02129525421404188,134.33969116210938,14749500,0.013882243172973707,89.69737243652344,69373400,0.013847511713931393
2016-01-15 00:00:00-05:00,159.64649963378906,324846400,-0.02146619863316057,93.9117431640625,91443900,-0.031036859517820203,131.19789123535156,19969100,-0.02338698190817312,88.24309539794922,85759200,-0.016213150943784616
2016-01-19 00:00:00-05:00,159.85903930664062,195244400,0.0013313143309694464,94.11660766601562,56563800,0.002181457771422979,131.4772186279297,10233800,0.002129053980578499,87.05321502685547,51391100,-0.013484118680648693
2016-01-20 00:00:00-05:00,157.8104248046875,286547800,-0.012815130822996457,93.82791900634766,86675000,-0.003067350883410702,129.4970703125,16436000,-0.015060771258276762,87.41461181640625,94385800,0.004151446783893009
2016-01-21 00:00:00-05:00,158.6945037841797,195772900,0.005602158289519599,93.92105102539062,61660100,0.0009925832314012784,130.31044006347656,16782400,0.006280989593152597,87.2118911743164,65798200,-0.002319070437738824
2016-01-22 00:00:00-05:00,161.9501495361328,168319600,0.020515176482612807,96.64044189453124,42229800,0.02895400806796178,132.1099090576172,7390600,0.013809093064715894,89.34481811523438,46056700,0.02445683624329087
2016-01-25 00:00:00-05:00,159.50205993652344,130371700,-0.015116315771373734,95.20628356933594,38881500,-0.01484014659991384,130.39260864257812,5782500,-0.012999028061476459,87.36173248291016,35019600,-0.02219586624225356
2016-01-26 00:00:00-05:00,161.67813110351562,141036800,0.013642903219295066,96.06307983398438,36143900,0.008999366769993244,132.72613525390625,5945200,0.017896157118265865,89.10685729980469,33349600,0.019975849462874562
2016-01-27 00:00:00-05:00,159.9185791015625,185681700,-0.010883055054777713,93.66963958740234,54524700,-0.024915297851353047,130.88565063476562,10121900,-0.013866783777134462,87.88175201416016,47973900,-0.013748720612181353
2016-01-28 00:00:00-05:00,160.75160217285156,143798800,0.005209044977569688,94.99205780029295,47641500,0.014117895816783577,131.87979125976562,8613400,0.007595489804868905,87.86412811279297,41951100,-0.00020054107893008322
2016-01-29 00:00:00-05:00,164.67031860351562,210529300,0.024377464222411716,96.97571563720705,54245100,0.020882354618366517,135.05133056640625,6182800,0.024048713425649737,90.74620819091795,42245300,0.03280155553840136
2016-02-01 00:00:00-05:00,164.6107940673828,136061600,-0.0003614770204952711,97.23649597167967,32750300,0.002689130291631203,135.02662658691406,6977300,-0.0001829228885682488,90.33197784423828,33615700,-0.004564712453970388
2016-02-02 00:00:00-05:00,161.6441192626953,182564900,-0.018022358870786515,95.13175201416016,44928100,-0.02164561707501811,132.6191864013672,7901000,-0.017829373705024354,88.38411712646484,39692700,-0.02156335734320114
2016-02-03 00:00:00-05:00,162.6132049560547,205054900,0.005995180633725727,94.67540740966795,61572900,-0.004796974667556575,134.08993530273438,14249300,0.01109001601710946,88.49869537353516,55262500,0.001296366935547466
2016-02-04 00:00:00-05:00,162.86817932128906,139531800,0.0015679806895343429,94.66610717773438,49321600,-9.823281661025529e-05,134.86231994628906,11715800,0.005760198495218027,88.84242248535156,51188400,0.0038839794232627955
2016-02-05 00:00:00-05:00,159.7655792236328,180788300,-0.019049762271461046,91.37863159179688,70749900,-0.03472706002123138,133.0547332763672,8292500,-0.013403200172159124,86.40985107421875,53366600,-0.027380741576850776
2016-02-08 00:00:00-05:00,157.61495971679688,191526700,-0.013461094168635612,89.98169708251953,91673100,-0.015287321389509057,131.74826049804688,13377600,-0.009819062773262277,84.9908218383789,61107700,-0.01642207709189336
2016-02-09 00:00:00-05:00,157.6234130859375,184513100,5.363303810645981e-05,89.70230865478516,73778400,-0.0031049473036517394,131.65789794921875,11449200,-0.0006858728038345863,84.41793823242188,55857200,-0.0067405349608977705
2016-02-10 00:00:00-05:00,157.48739624023438,148214100,-0.0008629228554324353,90.04688262939453,59421700,0.0038413055335670965,130.95956420898438,8205700,-0.0053041538040029534,84.46200561523438,42756100,0.0005220144407125371
2016-02-11 00:00:00-05:00,155.43881225585938,219058900,-0.013007923384866005,89.91650390625,76839200,-0.0014478982429756426,128.83151245117188,14806700,-0.01624968570005758,83.54537963867188,57923200,-0.010852524397042873
2016-02-12 00:00:00-05:00,158.64349365234375,127632400,0.020616996167014623,91.28550720214844,49186500,0.01522527274109553,131.4442138671875,7073000,0.02027998714216639,85.1318359375,40097300,0.018989156619904524
2016-02-16 00:00:00-05:00,161.32110595703125,120250700,0.016878172832951455,93.34364318847656,40565900,0.02254614176345049,133.26832580566406,5451200,0.013877460900026062,87.15020751953125,38882100,0.0237087754516776
2016-02-17 00:00:00-05:00,163.95623779296875,136009500,0.016334699792099006,95.45771026611328,41766500,0.02264821690501262,135.51138305664062,5584200,0.016831135511130135,88.51632690429688,40940400,0.0156754576225131
2016-02-18 00:00:00-05:00,163.28477478027344,102343000,-0.0040953794850012715,94.36811065673828,38991500,-0.011414474601763036,135.17442321777344,5187600,-0.002486579586648774,88.09327697753906,35043600,-0.00477934344491282
2016-02-19 00:00:00-05:00,163.208251953125,114793000,-0.00046864643229238556,94.6474609375,28257900,0.002960219069955139,135.00384521484375,4660600,-0.001261910344199313,88.53396606445312,32424800,0.005002528025225272
2016-02-22 00:00:00-05:00,165.5713653564453,103640300,0.014479129425386095,96.1841049194336,23979100,0.01623544854466097,136.85116577148438,3450700,0.01368346622794947,89.52107238769531,28867400,0.011149464630598072
2016-02-23 00:00:00-05:00,163.48019409179688,111455300,-0.012630029716470093,94.60089874267578,29869700,-0.016460164370027175,135.3748779296875,6052800,-0.010787543047035442,88.70143127441406,29857100,-0.009155845561496068
2016-02-24 00:00:00-05:00,164.228271484375,150812200,0.004575951213747986,95.50423431396484,40739100,0.009548911091703527,135.80372619628906,8003800,0.003167857088109738,89.55634307861328,36909600,0.009638083533899167
2016-02-25 00:00:00-05:00,166.21737670898438,110728300,0.012111831943616425,96.4448699951172,29389300,0.00984915158902866,137.59335327148438,5266900,0.013178041025241116,90.37604522705078,22612600,0.009152921169614414
2016-02-26 00:00:00-05:00,165.83482360839844,129833700,-0.002301522910301501,96.32381439208984,30925000,-0.0012551792856736466,137.13157653808594,3798000,-0.003356097677823966,90.9489288330078,27474700,0.006338887749710365
2016-02-29 00:00:00-05:00,164.53424072265625,125918100,-0.00784264039025595,95.45771026611328,27553900,-0.008991588751365853,136.04290771484375,3485000,-0.00793886317597925,90.5435028076172,32014400,-0.0044577328242645375
2016-03-01 00:00:00-05:00,168.4019775390625,141799700,0.023507184883940546,98.52165985107422,37699800,0.032097455264948005,138.97889709472656,3914300,0.021581348334871464,92.49134826660156,36422700,0.021512813162563926
2016-03-02 00:00:00-05:00,169.15850830078125,102415000,0.0044924102007251054,98.55890655517578,29209800,0.00037805599456874894,139.28396606445312,3106200,0.002195074044361034,93.44320678710938,24937100,0.010291324954677217
2016-03-03 00:00:00-05:00,169.82156372070312,95172200,0.003919728464044425,98.3726577758789,25474600,-0.0018897204302140702,139.66339111328125,2968200,0.0027241114648655085,94.42150115966795,28216300,0.010469400678718266
2016-03-04 00:00:00-05:00,170.37403869628906,129293600,0.003253267509034208,98.409912109375,31655400,0.00037870618054225424,140.21595764160156,3524900,0.003956416380239025,94.94152069091795,38180900,0.005507427067598103
2016-03-07 00:00:00-05:00,170.51004028320312,100219000,0.0007982529964938312,97.80455017089844,25861200,-0.00615143256914763,140.71075439453125,3236000,0.003528819124813287,95.97274780273438,38739900,0.01086170838966849
2016-03-08 00:00:00-05:00,168.6484375,123974900,-0.0109178484745599,96.99430847167967,28898500,-0.008284294522115654,139.885986328125,2832700,-0.005861443000253708,93.65471649169922,46193900,-0.02415301597699082
2016-03-09 00:00:00-05:00,169.48155212402344,94801200,0.004939948667021854,97.61829376220705,31047400,0.006433215519130897,140.21595764160156,3584000,0.002358858968921851,94.13069915771484,25627200,0.005082313884937184
2016-03-10 00:00:00-05:00,169.6175537109375,156838700,0.0008024565813189444,97.46931457519533,44236100,-0.0015261400427118987,140.24893188476562,4862300,0.0002351675495335659,93.36390686035156,47051200,-0.008146038478674567
2016-03-11 00:00:00-05:00,172.35467529296875,137964500,0.01613701838133963,99.17356872558594,31454000,0.017485032677395207,142.0384521484375,3674200,0.012759599945775024,95.3646011352539,33625000,0.021428990518733038
2016-03-14 00:00:00-04:00,172.13363647460938,73612000,-0.0012824648822763463,99.3412094116211,25374900,0.0016903766617395455,142.18690490722656,2658400,0.001045158944944946,95.1177978515625,24422700,-0.0025879968117453744
2016-03-15 00:00:00-04:00,171.85316467285156,93169100,-0.0016293840501021561,99.30393981933594,26524600,-0.000375167490972772,142.3766326904297,2431600,0.001334354829137796,93.63711547851562,34258400,-0.015566827728261456
2016-03-16 00:00:00-04:00,172.84771728515625,129303200,0.005787223145980347,100.18868255615234,31693100,0.008909442449373417,143.06118774414062,3556200,0.004808057619956285,94.29814910888672,37952200,0.007059525776643261
2016-03-17 00:00:00-04:00,173.94427490234375,134278500,0.006344067682296561,100.13279724121094,29623700,-0.0005578006768387489,144.2734832763672,4070500,0.008473965240626269,95.7435531616211,41724500,0.015328021455281782
2016-03-18 00:00:00-04:00,174.62779235839844,138372400,0.003929519706460161,100.28972625732422,37682300,0.0015672089508820264,145.2032928466797,5112000,0.0064447710639339295,96.60734558105467,36512600,0.009021938197503854
2016-03-21 00:00:00-04:00,174.87559509277344,72926700,0.0014190337690715982,100.68204498291016,17288600,0.003911853588864256,145.4677276611328,2884900,0.0018211351083639027,96.378173828125,29903700,-0.002372198009905957
2016-03-22 00:00:00-04:00,174.78163146972656,97471900,-0.0005373169595049854,100.99027252197266,18840300,0.003061395297590641,145.2115478515625,3980100,-0.0017610765885275326,96.26360321044922,23602100,-0.0011887610350461708
2016-03-23 00:00:00-04:00,173.62808227539062,81052500,-0.006599945226714143,100.15895080566406,20912900,-0.008231700891070726,144.47596740722656,5039200,-0.005065578152833039,94.48405456542967,39243300,-0.018486204397825556
2016-03-24 00:00:00-04:00,173.5512237548828,84360900,-0.00044266180620433637,100.18700408935548,19017300,0.00028008763536124803,144.58338928222656,5104900,0.0007435276394254231,94.7669677734375,30924300,0.0029942958027051603
2016-03-28 00:00:00-04:00,173.65377807617188,62408200,0.0005909167280429006,100.04685974121094,13892300,-0.001398827616599374,144.7322540283203,3098800,0.0010296116783039544,94.88187408447266,21096400,0.0012125143785317594
2016-03-29 00:00:00-04:00,175.2600555419922,92922900,0.009249884935504937,101.6534652709961,29963900,0.016058530312105024,145.51730346679688,5584100,0.0054241498810827515,97.51624298095705,46761100,0.027764722418309518
2016-03-30 00:00:00-04:00,176.02906799316406,86365300,0.004387836399992517,102.14849090576172,23807200,0.004869736938587721,146.19496154785156,3858000,0.0046568900392611745,97.52509307861328,35683500,9.07551130528983e-05
2016-03-31 00:00:00-04:00,175.60179138183594,94584100,-0.0024273071271655455,101.99903869628906,21447200,-0.0014630877866862457,145.98837280273438,3155400,-0.0014131044116015845,97.79911041259766,28555900,0.0028097110736771125
2016-04-01 00:00:00-04:00,176.7980499267578,114423500,0.006812336796272689,103.08255767822266,26389000,0.010622835232397376,146.8809356689453,4035200,0.006113931192431421,98.2323226928711,29981400,0.004429613709631797
2016-04-04 00:00:00-04:00,176.22557067871094,63497000,-0.0032380405116687605,102.69023895263672,17163000,-0.0038058691443277892,146.38510131835938,2318900,-0.0033757570261092607,97.41016387939452,21529400,-0.008369534496777575
2016-04-05 00:00:00-04:00,174.4654541015625,99662200,-0.009987861411766552,101.7001495361328,20107900,-0.009641514389313821,145.31065368652344,5439600,-0.007339870124482228,96.3051528930664,32515800,-0.011343898237315853
2016-04-06 00:00:00-04:00,176.37083435058594,91839800,0.010921246609166824,103.37208557128906,25056000,0.016439858178991518,146.3189697265625,4086700,0.00693903725885292,97.39249420166016,28157800,0.011290582860099763
2016-04-07 00:00:00-04:00,174.26034545898438,113859000,-0.011966201211059513,101.88695526123048,28567200,-0.014366840930517766,144.87271118164062,5251900,-0.009884286006282106,96.07528686523438,33298400,-0.013524731522928102
2016-04-08 00:00:00-04:00,174.73037719726562,95040600,0.0026972960316544725,101.81222534179688,22898000,-0.0007334591483473263,145.1783447265625,2565300,0.002109669532853964,96.4554214477539,26151700,0.003956632292472451
2016-04-11 00:00:00-04:00,174.32020568847656,83757500,-0.0023474539193948374,101.43861389160156,25772100,-0.003669612847976289,144.99673461914062,3237700,-0.00125094488275046,96.15483856201172,25842100,-0.0031162881384018126
2016-04-12 00:00:00-04:00,175.94361877441406,115350600,0.009312822225776118,102.28861236572266,28564100,0.008379436996540646,146.36032104492188,3588400,0.009404256098338726,97.18917846679688,25058700,0.01075702398603795
2016-04-13 00:00:00-04:00,177.72080993652344,96336400,0.010100912863387324,103.5962905883789,25356700,0.012784201412184393,147.87283325195312,5400200,0.010334168415543576,99.2843017578125,40534700,0.021557166384849946
2016-04-14 00:00:00-04:00,177.72935485839844,65212900,4.808059268945897e-05,103.6056137084961,17199700,8.999472919568596e-05,148.02980041503906,3689700,0.001061501018368105,99.1605224609375,25538600,-0.001246715691035849
2016-04-15 00:00:00-04:00,177.53286743164062,75761600,-0.0011055429020960794,103.34408569335938,21353300,-0.0025242649097427794,147.78163146972656,3799900,-0.0016764796319166386,99.40805053710938,21176100,0.002496236103126437
2016-04-18 00:00:00-04:00,178.78030395507812,82531000,0.007026510310367273,103.89517974853516,17126100,0.005332613390290897,148.69146728515625,2573700,0.006156623163387387,100.15950012207033,19428300,0.007559242746445705
2016-04-19 00:00:00-04:00,179.34425354003906,88316100,0.003154427934648929,103.26004791259766,42481400,-0.006113198297310385,149.1380615234375,2992100,0.003003496074356349,100.23900604248048,23228100,0.0007937931031329892
2016-04-20 00:00:00-04:00,179.51515197753906,81100300,0.0009529072391596394,103.34408569335938,18078300,0.0008138460368800615,149.4937286376953,2628900,0.0023848178702652323,100.38932800292967,21422500,0.001499635385305842
2016-04-21 00:00:00-04:00,178.54962158203125,85695000,-0.005378545403390889,103.35343170166016,20216000,9.043583131118638e-05,148.62530517578125,2760300,-0.005809096273320824,99.8853988647461,20535700,-0.005019748096818377
2016-04-22 00:00:00-04:00,178.54962158203125,99251700,0.0,101.79357147216795,39074000,-0.015092486082077028,148.79063415527344,2410500,0.001112387821822436,100.8755111694336,29094500,0.009912482864769867
2016-04-25 00:00:00-04:00,178.24197387695312,66166500,-0.0017230375643041418,101.79357147216795,14351900,0.0,148.49288940429688,2485500,-0.002001098742988372,100.15950012207033,16369600,-0.007097966979920711
2016-04-26 00:00:00-04:00,178.50686645507812,75864200,0.0014861402865065099,101.29851531982422,19118300,-0.0048633341495351035,148.57565307617188,2241000,0.0005573578115896094,101.1407470703125,30564100,0.00979684350507215
2016-04-27 00:00:00-04:00,178.87428283691406,77329400,0.0020582759035121523,100.4858856201172,33059800,-0.008022128430425157,149.08016967773438,3569300,0.003395688264643537,101.4943618774414,24360300,0.0034962645360239186
2016-04-28 00:00:00-04:00,177.25086975097656,97216200,-0.009075721004665693,99.2716064453125,29818200,-0.012084076955794942,147.3846435546875,3550700,-0.011373250558488701,100.33627319335938,26126500,-0.011410374553420755
2016-04-29 00:00:00-04:00,176.29396057128906,142424100,-0.005398614861703566,98.74852752685548,67502800,-0.00526916947541467,146.88009643554688,5496000,-0.0034233357490423,99.4345703125,33284500,-0.008986808580399352
2016-05-02 00:00:00-04:00,177.6951904296875,62188000,0.00794825786350084,99.68258666992188,24813800,0.009458967809037544,147.7982635498047,2463100,0.006251133656224983,100.31861114501952,21881000,0.008890678862906398
2016-05-03 00:00:00-04:00,176.14871215820312,106422100,-0.008702983281341559,98.75787353515624,38569400,-0.009276576437844963,146.6403045654297,4643200,-0.007834726583135998,98.67434692382812,37929600,-0.016390420505467906
2016-05-04 00:00:00-04:00,175.16604614257812,92243800,-0.005578615952312238,98.1227035522461,27474500,-0.006431588289353307,145.82980346679688,3446000,-0.005527137310814667,97.86102294921876,30767200,-0.00824250679092109
2016-05-05 00:00:00-04:00,175.13189697265625,67619200,-0.00019495313546147308,98.09466552734376,20788100,-0.0002857445207612441,145.9290008544922,1778800,0.0006802271232431156,97.47205352783205,26249200,-0.003974712399936409
2016-05-06 00:00:00-04:00,175.77273559570312,89315000,0.0036591770781020383,98.61778259277344,30758500,0.005332777910169284,146.67337036132812,2940800,0.005100901825389359,98.04666900634766,25497400,0.0058951818261583355
2016-05-09 00:00:00-04:00,175.91799926757812,74374900,0.0008264289190396124,98.8979949951172,19289600,0.00284139832570407,146.37564086914062,1921700,-0.002029881030578662,98.32955932617188,23427000,0.0028852619134456248
2016-05-10 00:00:00-04:00,178.10531616210938,77472200,0.012433729940301674,100.25235748291016,21178900,0.013694539387373972,148.2117156982422,2867200,0.012543581829595585,99.31966400146484,18635300,0.010069247559715722
2016-05-11 00:00:00-04:00,176.43919372558594,81727000,-0.009354703567674316,99.34632110595705,20966300,-0.009037556818627057,146.6403045654297,2697200,-0.010602475825945312,98.09087371826172,23604600,-0.012372074508679387
2016-05-12 00:00:00-04:00,176.49044799804688,89586300,0.0002904925565498928,98.90731811523438,29196300,-0.004418915424703629,146.73953247070312,2534900,0.0006766755263329927,97.56930541992188,34803000,-0.0053171949496331194
2016-05-13 00:00:00-04:00,174.95242309570312,96474600,-0.008714493729206074,98.54303741455078,21059300,-0.0036830510383385473,145.13511657714844,3336800,-0.010933767244181491,96.92396545410156,24510300,-0.006614169928164215
2016-05-16 00:00:00-04:00,176.6783905029297,77486800,0.009865352972461716,99.77598571777344,18311900,0.01251177491146227,146.6072540283203,2393500,0.010143220234293482,98.15275573730467,27337000,0.0126778787624513
2016-05-17 00:00:00-04:00,175.02938842773438,114924900,-0.009333354636643976,98.5243682861328,29932700,-0.012544275284645856,145.20120239257812,3349500,-0.009590600717960251,96.59688568115234,46676300,-0.015851516796089204
2016-05-18 00:00:00-04:00,175.0806427001953,120062100,0.0002928323804438637,98.87930297851562,27524400,0.0036025066545164464,145.2591094970703,4097800,0.00039880595709962385,97.10076141357422,35734400,0.005216273059620802
2016-05-19 00:00:00-04:00,174.47398376464844,115430500,-0.0034650257515087546,98.36557006835938,27334600,-0.005195555537723329,144.47340393066406,5090900,-0.005408993412713281,96.32282257080078,36995600,-0.008011665732053475
2016-05-20 00:00:00-04:00,175.57623291015625,104990400,0.006317555899879368,99.44903564453124,29549600,0.011014683038169881,145.0476837158203,2749700,0.0039749861879896375,97.94058990478516,37404500,0.016795265034880602
