,USD/JPY,USD/AUD,USD/EUR,USD/CNY,AUD/CNY,AUD/EUR,AUD/JPY,CNY/EUR,CNY/JPY,EUR/JPY
2004-09-13,110.13,0.6959,1.2251,8.2766,0.08408041949592827,0.5680352624275569,0.006318895850358667,6.75585666476206,0.07515300099881958,0.011124126032870246
2004-09-14,109.4,0.703,1.2268,8.2767,0.08493723343844768,0.5730355396152592,0.006425959780621572,6.7465764590805355,0.07565539305301645,0.011213893967093234
2004-09-15,110.34,0.6945,1.2144,8.2768,0.08390924028610092,0.5718873517786561,0.006294181620445895,6.815546772068512,0.07501178176545223,0.011005981511691135
2004-09-16,109.75,0.6988,1.2154,8.2766,0.08443080491989464,0.5749547474082606,0.006367198177676538,6.809774559815699,0.07541321184510251,0.011074259681093395
2004-09-17,109.97,0.6971,1.2174,8.2767,0.08422438894728576,0.5726137670445212,0.0063390015458761485,6.7986692952193195,0.07526325361462217,0.011070291897790307
2004-09-20,109.87,0.7006,1.2172,8.2767,0.08464726279797503,0.5755833059480775,0.006376626922726859,6.799786395004929,0.07533175571129516,0.011078547374169473
2004-09-21,109.94,0.7011,1.2264,8.2766,0.08470869680786795,0.5716731898238747,0.006377114789885392,6.748695368558383,0.07528288157176642,0.011155175550300163
2004-09-22,110.53,0.7075,1.2261,8.2766,0.08548196119179373,0.577032868444662,0.0064009771102868,6.750346627518147,0.07488102777526463,0.0110929159504207
2004-09-23,110.39,0.7139,1.2298,8.2766,0.08625522557571949,0.5805008944543828,0.006467071292689555,6.730037404456009,0.0749759942023734,0.01114050185705227
2004-09-24,110.72,0.7139,1.2256,8.2766,0.08625522557571949,0.5824902088772845,0.0064477962427745665,6.753100522193211,0.0747525289017341,0.01106936416184971
2004-09-27,111.13,0.7133,1.2307,8.2766,0.08618273203972646,0.579588851872918,0.006418608836497796,6.7251157877630625,0.07447673895437776,0.011074417349050661
2004-09-28,111.48,0.716,1.2306,8.2766,0.08650895295169514,0.5818300016252235,0.006422676713311804,6.725662278563303,0.07424291352709006,0.01103875134553283
2004-09-29,110.9,0.7148,1.2308,8.2766,0.08636396587970906,0.5807604809879754,0.006445446348061316,6.724569385765356,0.07463119927862939,0.011098286744815148
2004-09-30,110.2,0.7244,1.2417,8.2766,0.0875238624555977,0.5833937343963921,0.00657350272232305,6.665539180156237,0.07510526315789473,0.011267695099818512
2004-10-01,110.45,0.7232,1.24,8.2766,0.08737887538361162,0.5832258064516128,0.006547759167043911,6.674677419354839,0.07493526482571299,0.011226799456767769
2004-10-04,111.13,0.7207,1.2274,8.2766,0.08707681898364063,0.5871761446961056,0.006485197516422209,6.7431970017924066,0.07447673895437776,0.011044722397192478
2004-10-05,111.21,0.7232,1.2316,8.2766,0.08737887538361162,0.5872036375446573,0.006503012319036058,6.720201364079246,0.07442316338458772,0.01107454365614603
2004-10-06,111.34,0.7236,1.2298,8.2766,0.08742720440760698,0.5883883558302163,0.0064990120352074725,6.730037404456009,0.07433626728938386,0.011045446380456259
2004-10-07,111.15,0.7267,1.2286,8.2766,0.08780175434357103,0.5914862445059418,0.006538011695906432,6.7366107764935705,0.07446333783175889,0.011053531264057578
2004-10-08,109.44,0.7352,1.2418,8.2768,0.08882659965203943,0.5920438073763891,0.006717836257309941,6.665163472378804,0.07562865497076024,0.011346856725146199
2004-10-11,,,,,,,,,,
2004-10-12,109.79,0.7305,1.232,8.2765,0.08826194647495922,0.5929383116883117,0.0066536114400218595,6.717938311688312,0.07538482557609982,0.011221422716094361
2004-10-13,109.78,0.7235,1.2271,8.2765,0.08741617833625324,0.5896014994702958,0.006590453634541811,6.744764077907261,0.07539169247586082,0.011177810165786119
2004-10-14,109.6,0.7315,1.2393,8.2765,0.08838277049477436,0.5902525619301219,0.006674270072992702,6.67836681997902,0.07551551094890512,0.011307481751824819
2004-10-15,109.14,0.7317,1.2478,8.2765,0.08840693529873739,0.5863920500080141,0.006704233095107202,6.632873857990063,0.07583379146050945,0.011433021806853582
2004-10-18,109.23,0.7267,1.252,8.2765,0.0878028151996617,0.5804313099041534,0.006652934175592786,6.610623003194888,0.07577130824864964,0.011462052549665843
2004-10-19,108.36,0.7285,1.2515,8.2765,0.08802029843532895,0.5821014782261287,0.00672296050203027,6.61326408310028,0.07637966039128831,0.011549464747139167
2004-10-20,108.16,0.7367,1.2627,8.2765,0.08901105539781308,0.583432327552071,0.0068112056213017755,6.554605211055675,0.07652089497041421,0.011674371301775148
2004-10-21,107.43,0.739,1.2622,8.2765,0.0892889506433879,0.5854856599588021,0.006878897886996183,6.5572017112977345,0.07704086381830029,0.011749045890347202
2004-10-22,107.42,0.7396,1.2639,8.2765,0.08936144505527699,0.5851728776010761,0.006885123813070192,6.548381992246222,0.07704803574753305,0.01176596536957736
2004-10-25,106.61,0.7476,1.2783,8.2765,0.0903280372137981,0.5848392396151139,0.007012475377544321,6.474614722678558,0.07763343025982554,0.011990432417221648
2004-10-26,106.63,0.746,1.2758,8.2765,0.09013471878209388,0.5847311490829283,0.006996154928256589,6.487302084966296,0.07761886898621402,0.011964737878645786
2004-10-27,106.67,0.746,1.2725,8.2765,0.09013471878209388,0.5862475442043222,0.0069935314521421205,6.504125736738704,0.07758976281991188,0.011929314708915346
2004-10-28,106.09,0.7478,1.2759,8.2765,0.09035220201776113,0.5860960890351908,0.007048732208502215,6.4867936358648794,0.07801395041945518,0.012026581204637572
2004-10-29,106.04,0.7468,1.2746,8.2766,0.0902302877993379,0.5859093048799624,0.007042625424368162,6.493488153146085,0.07805167861184459,0.012019992455677102
2004-11-01,106.41,0.746,1.2741,8.2765,0.09013471878209388,0.5855113413389844,0.007010619302697115,6.495957931088612,0.07777934404661217,0.011973498731322245
2004-11-02,106.29,0.7447,1.2703,8.2764,0.08997873471557681,0.5862394709911045,0.007006303509267099,6.515311343777062,0.0778662150719729,0.011951265405964813
2004-11-03,106.2,0.7539,1.2787,8.2765,0.09108922853863348,0.5895831704074451,0.007098870056497175,6.472589348557129,0.0779331450094162,0.012040489642184557
2004-11-04,106.02,0.7585,1.2883,8.2765,0.09164501902978311,0.588760381898626,0.007154310507451424,6.424357680664442,0.07806545934729298,0.012151480852669308
2004-11-05,105.6,0.762,1.2938,8.2764,0.09206901551399159,0.5889627454011439,0.007215909090909091,6.396970165404236,0.07837500000000001,0.012251893939393941
2004-11-08,105.57,0.7578,1.2936,8.2765,0.09156044221591252,0.5858070500927643,0.007178175618073317,6.3980364873222015,0.07839821919105808,0.012253481102585964
2004-11-09,105.57,0.7618,1.293,8.2764,0.09204485041805616,0.5891724671307038,0.007216065170029365,6.4009280742459405,0.07839727195225918,0.012247797669792554
2004-11-10,106.91,0.7592,1.2925,8.2765,0.09172959584365371,0.5873887814313347,0.0071013001590122535,6.4034816247582205,0.07741558320082313,0.012089608081563933
2004-11-11,,,,,,,,,,
2004-11-12,105.53,0.7685,1.2973,8.2765,0.0928532592279345,0.5923841825329531,0.007282289396380176,6.379788792106684,0.07842793518430778,0.01229318677153416
2004-11-15,105.53,0.7719,1.2944,8.2765,0.09326406089530599,0.5963380716934488,0.007314507722922392,6.394082200247219,0.07842793518430778,0.01226570643418933
2004-11-16,105.35,0.7728,1.2979,8.2765,0.09337280251313962,0.5954233762231297,0.007335548172757476,6.376839509977656,0.07856193640246797,0.012319886093972474
2004-11-17,104.18,0.7833,1.3031,8.2765,0.09464145472119857,0.6011050571713606,0.007518717604146669,6.351392832476403,0.07944423113841428,0.012508158955653674
2004-11-18,104.23,0.7786,1.2982,8.2765,0.09407358182806741,0.5997535048528732,0.007470018228916818,6.375365891234017,0.07940612107838434,0.01245514727045956
2004-11-19,102.8,0.7852,1.3059,8.2765,0.09487102035884734,0.6012711539934145,0.007638132295719845,6.337774714756107,0.08051070038910506,0.01270330739299611
2004-11-22,103.2,0.7839,1.3048,8.2765,0.09471394913308766,0.6007817290006132,0.00759593023255814,6.343117719190681,0.08019864341085271,0.012643410852713177
2004-11-23,103.42,0.786,1.309,8.2765,0.09496767957469945,0.6004583651642476,0.007600077354476891,6.322765469824294,0.08002804099787275,0.012657126281183522
2004-11-24,102.94,0.7863,1.3162,8.2765,0.09500392678064398,0.5974016106974623,0.007638430153487468,6.288178088436408,0.08040120458519527,0.012786088983874101
2004-11-25,,,,,,,,,,
2004-11-26,102.58,0.7903,1.3288,8.2765,0.09548722285990455,0.5947471402769416,0.007704230844219146,6.2285520770620115,0.08068336907779294,0.012953792162214857
2004-11-29,102.61,0.7852,1.3286,8.2765,0.09487102035884734,0.5909980430528375,0.007652275606666017,6.229489688393798,0.08065977974856252,0.012948055745054088
2004-11-30,103.04,0.7723,1.3259,8.2765,0.09331239050323203,0.5824722829776001,0.00749514751552795,6.242175126329285,0.0803231754658385,0.012867818322981367
2004-12-01,102.78,0.7754,1.3308,8.2765,0.09368694496465897,0.5826570483919447,0.007544269313095933,6.2191914637811845,0.08052636699747033,0.01294804436660829
2004-12-02,103.11,0.7769,1.3268,8.2765,0.09386818099438168,0.5855441664154357,0.007534671709824459,6.23794091046126,0.08026864513626225,0.012867811075550383
2004-12-03,102.56,0.7778,1.339,8.2765,0.09397692261221531,0.5808812546676625,0.007583853354134165,6.181105302464526,0.08069910296411857,0.013055772230889235
2004-12-06,102.68,0.7748,1.3431,8.2765,0.09361445055276989,0.5768743950562133,0.0075457732761978966,6.162236616782072,0.08060479158550837,0.013080444098169068
2004-12-07,102.74,0.7754,1.3437,8.2765,0.09368694496465897,0.5770633325891196,0.007547206540782558,6.159485004093177,0.08055771851275063,0.013078645123613003
2004-12-08,104.74,0.7545,1.3252,8.2765,0.09116172295052255,0.5693480229399336,0.007203551651708994,6.245472381527318,0.07901947679969448,0.01265228184074852
2004-12-09,104.93,0.7532,1.3274,8.2765,0.09100465172476288,0.567425041434383,0.007178118745830553,6.23512128973934,0.07887639378633375,0.012650338320785284
2004-12-10,105.45,0.7495,1.3224,8.2765,0.09055760285144687,0.566772534785239,0.007107633949739213,6.258696309739867,0.07848743480322427,0.01254054054054054
2004-12-13,104.67,0.7592,1.3309,8.2767,0.09172737926951563,0.5704410549252386,0.007253272188783797,6.218874445863701,0.07907423330467182,0.012715200152861374
2004-12-14,105.59,0.7566,1.328,8.2765,0.09141545339213436,0.5697289156626506,0.007165451273794867,6.23230421686747,0.07838336963727625,0.012576948574675633
2004-12-15,104.02,0.7652,1.3429,8.2765,0.09245453996254455,0.5698116017573908,0.007356277638915594,6.1631543674138065,0.07956642953278216,0.012910017304364545
2004-12-16,104.36,0.7563,1.3287,8.2765,0.0913792061861898,0.5692029803567397,0.007247029513223457,6.229020847444871,0.07930720582598698,0.012731889612878498
2004-12-17,104.28,0.7607,1.3295,8.2765,0.09191083187337643,0.5721699887175631,0.007294783275795935,6.225272658894322,0.0793680475642501,0.012749328730341387
2004-12-20,104.01,0.7644,1.3396,8.2765,0.09235788074669243,0.5706180949537175,0.007349293337179117,6.178336816960288,0.07957407941544083,0.012879530814344772
2004-12-21,104.33,0.766,1.3377,8.2765,0.09255119917839666,0.5726246542573074,0.0073420876066328,6.1871122075203715,0.07933001054346785,0.012821815393463049
2004-12-22,103.95,0.7656,1.339,8.2765,0.0925028695704706,0.5717699775952203,0.007365079365079364,6.181105302464526,0.07962000962000962,0.01288119288119288
2004-12-23,103.71,0.7654,1.3491,8.2765,0.09247870476650757,0.5673411904232452,0.007380194773888728,6.134830627825958,0.0798042618840999,0.01300838877639572
2004-12-24,103.65,0.7689,1.3536,8.2765,0.09290158883586057,0.568040780141844,0.007418234442836469,6.114435579196218,0.07985045827303425,0.013059334298118667
2004-12-27,102.97,0.7777,1.3625,8.2765,0.09396484021023378,0.570788990825688,0.007552685248130523,6.074495412844037,0.08037777993590367,0.013232009323103817
2004-12-28,103.13,0.7787,1.3621,8.2765,0.09408566423004892,0.5716907716026722,0.007550664210220111,6.076279274649438,0.08025307863861147,0.01320760205565791
2004-12-29,104.19,0.7709,1.3568,8.2765,0.09314323687549085,0.5681751179245284,0.007398982627891353,6.100014740566038,0.07943660620021116,0.013022362990690086
2004-12-30,103.11,0.7785,1.3623,8.2765,0.0940614994260859,0.5714600308302136,0.0075501891184172245,6.075387212801879,0.08026864513626225,0.013212103578702358
2004-12-31,102.68,0.7805,1.3538,8.2765,0.09430314746571618,0.5765253360910031,0.0076012855473315145,6.1135322795095295,0.08060479158550837,0.013184651343981299
2005-01-03,102.83,0.779,1.3476,8.2765,0.09412191143599348,0.5780647076283765,0.007575610230477488,6.141659246067083,0.0804872119031411,0.013105124963532043
2005-01-04,104.27,0.7668,1.3295,8.2765,0.09264785839424877,0.5767581797668297,0.007353984847031745,6.225272658894322,0.07937565934592884,0.012750551452958664
2005-01-05,103.95,0.7678,1.3292,8.2765,0.09276868241406391,0.5776406861269937,0.007386243386243386,6.226677700872706,0.07962000962000962,0.012786916786916786
2005-01-06,104.87,0.7612,1.3187,8.2765,0.091971243883284,0.5772351558352923,0.007258510536855153,6.276256919693638,0.07892152188423762,0.012574616191475159
2005-01-07,104.93,0.758,1.3062,8.2765,0.09158460701987554,0.5803092941356607,0.00722386352806633,6.33631909355382,0.07887639378633375,0.012448298865910607
2005-01-10,104.32,0.7596,1.3109,8.2765,0.09177792545157977,0.5794492333511329,0.007281441717791412,6.313601342589061,0.07933761503067485,0.01256614263803681
2005-01-11,103.42,0.7642,1.3161,8.2765,0.0923337159427294,0.580654965428159,0.007389286404950686,6.288655877212978,0.08002804099787275,0.01272577837942371
2005-01-12,102.26,0.768,1.3281,8.2765,0.09279284721802694,0.5782697086062797,0.00751026794445531,6.231834952187335,0.08093584979464111,0.01298748288675924
2005-01-13,102.55,0.767,1.3207,8.2765,0.0926720231982118,0.5807526311804346,0.007479278400780108,6.26675247974559,0.0807069722086787,0.012878595806923453
2005-01-14,102.5,0.7586,1.3106,8.2765,0.09165710143176464,0.5788188615901114,0.007400975609756098,6.315046543567832,0.08074634146341464,0.012786341463414634
2005-01-17,,,,,,,,,,
2005-01-18,102.36,0.7578,1.3043,8.2765,0.09156044221591252,0.581001303381124,0.007403282532239156,6.345549336809016,0.08085677999218445,0.012742282141461508
2005-01-19,102.52,0.7606,1.3036,8.2765,0.09189874947139491,0.5834611844123965,0.007419040187280531,6.348956735194845,0.08073058915333595,0.012715567694108467
2005-01-20,103.31,0.7612,1.2959,8.2765,0.091971243883284,0.5873910023921599,0.00736811538089246,6.386681071070298,0.08011325137934372,0.012543800212951312
2005-01-21,102.85,0.7712,1.3049,8.2765,0.09317948408143538,0.5910031420032187,0.0074982984929509,6.342631619281171,0.08047156052503647,0.012687408847836656
2005-01-24,102.67,0.769,1.3041,8.2765,0.09291367123784208,0.5896787056207347,0.007490016557903964,6.346522505942796,0.08061264244667381,0.01270186032921009
2005-01-25,104.16,0.765,1.2954,8.2765,0.09243037515858152,0.5905511811023622,0.00734447004608295,6.389146209664968,0.07945948540706606,0.012436635944700462
2005-01-26,102.9,0.7751,1.3081,8.2765,0.09365069775871443,0.5925387967280789,0.007532555879494655,6.327115663940066,0.08043245869776482,0.012712342079689019
2005-01-27,103.15,0.7756,1.3032,8.2765,0.09371110976862199,0.5951503990178023,0.007519146873485215,6.350905463474525,0.08023751817741154,0.012634028114396508
2005-01-28,103.45,0.7751,1.3033,8.2765,0.09365069775871443,0.5947210926110643,0.0074925084581923635,6.350418169262642,0.08000483325277913,0.012598356694055098
2005-01-31,103.55,0.7759,1.3049,8.2765,0.09374735697456654,0.594604950570925,0.007492998551424433,6.342631619281171,0.07992757122163206,0.01260164171897634
2005-02-01,103.93,0.7723,1.3017,8.2765,0.09331239050323203,0.5933010678343704,0.007430963148272875,6.358223861104709,0.0796353314731069,0.012524776291734822
2005-02-02,104.05,0.7737,1.3015,8.2765,0.09348154413097325,0.5944679216288897,0.00743584814992792,6.359200922013062,0.07954348870735224,0.012508409418548775
2005-02-03,104.55,0.7703,1.2959,8.2765,0.09307074246360175,0.594413149162744,0.007367766618842659,6.386681071070298,0.07916307986609278,0.01239502630320421
2005-02-04,103.7,0.7725,1.2927,8.2765,0.09333655530719506,0.5975864469714551,0.00744937319189971,6.402490910497409,0.07981195756991322,0.012465766634522661
2005-02-07,104.68,0.7713,1.2773,8.2765,0.0931915664834169,0.6038518750489312,0.0073681696599159335,6.479683707821185,0.0790647688192587,0.012201948796331678
2005-02-08,105.65,0.7669,1.2783,8.2765,0.09265994079623029,0.5999374168817961,0.007258873639375296,6.474614722678558,0.07833885470894462,0.012099384761003312
2005-02-09,105.84,0.7684,1.2797,8.2765,0.092841176825953,0.6004532312260685,0.007260015117157974,6.467531452684223,0.07819822373393802,0.012090891912320484
2005-02-10,105.69,0.7826,1.2882,8.2765,0.09455687790732797,0.607514361124049,0.007404674046740467,6.42485638875951,0.07830920616898478,0.012188475730911155
2005-02-11,105.75,0.7853,1.2864,8.2765,0.09488310276082884,0.6104633084577115,0.007426004728132388,6.433846393034826,0.07826477541371159,0.012164539007092199
2005-02-14,104.94,0.7892,1.2981,8.2765,0.09535431643810789,0.6079654880209537,0.0075204878978463886,6.375857021801094,0.07886887745378313,0.012369925671812465
2005-02-15,104.47,0.7863,1.2986,8.2765,0.09500392678064398,0.6054982288618512,0.007526562649564469,6.373402125365779,0.07922370058389969,0.012430362783574232
2005-02-16,105.62,0.7819,1.2994,8.2765,0.09447230109345738,0.6017392642758196,0.007402953985987502,6.369478220717254,0.07836110585116456,0.01230259420564287
2005-02-17,105.4,0.7883,1.3083,8.2765,0.09524557482027426,0.6025376442711916,0.0074791271347248575,6.326148436902852,0.0785246679316888,0.012412713472485768
2005-02-18,105.69,0.7878,1.3075,8.2765,0.0951851628103667,0.6025239005736137,0.007453874538745387,6.330019120458891,0.07830920616898478,0.012371085249314033
2005-02-21,,,,,,,,,,
2005-02-22,104.15,0.794,1.323,8.2765,0.09593427173322057,0.6001511715797431,0.007623619779164667,6.255857898715042,0.07946711473835813,0.01270283245319251
2005-02-23,104.96,0.786,1.3208,8.2765,0.09496767957469945,0.5950938824954574,0.007488567073170732,6.266278013325258,0.07885384908536586,0.012583841463414635
2005-02-24,105.41,0.7871,1.3205,8.2765,0.0951005859964961,0.5960620976902689,0.0074670334882838444,6.267701628171148,0.0785172184802201,0.012527274452139267
2005-02-25,105.21,0.7853,1.3195,8.2765,0.09488310276082884,0.5951496779082986,0.007464119380287046,6.27245168624479,0.07866647657066819,0.012541583499667332
2005-02-28,104.25,0.794,1.3274,8.2765,0.09593427173322057,0.5981618200994426,0.0076163069544364515,6.23512128973934,0.07939088729016787,0.012732853717026378
2005-03-01,104.37,0.7847,1.3189,8.2765,0.09481060834893976,0.5949655015543256,0.007518443997317236,6.27530517855789,0.07929960716681039,0.01263677301906678
2005-03-02,104.71,0.7834,1.3127,8.2765,0.09465353712318009,0.5967852517711587,0.007481615891509885,6.304944008532034,0.07904211632126827,0.012536529462324517
2005-03-03,105.02,0.7842,1.313,8.2765,0.0947501963390322,0.5972581873571973,0.00746714911445439,6.303503427265804,0.07880879832412875,0.012502380498952581
2005-03-04,104.46,0.7919,1.3244,8.2765,0.09568054129160877,0.5979311386288131,0.007580892207543558,6.249244941105406,0.07923128470227839,0.012678537239134598
2005-03-07,105.22,0.7925,1.3203,8.2765,0.09575303570349784,0.6002423691585246,0.007531838053601977,6.2686510641520865,0.07865900019007793,0.012547994677817906
2005-03-08,104.51,0.7974,1.3342,8.2765,0.09634507340059204,0.5976615200119921,0.007629891876375466,6.203342827162345,0.07919337862405511,0.012766242464835901
2005-03-09,103.87,0.793,1.3384,8.2765,0.09581344771340543,0.592498505678422,0.0076345431789737175,6.183876270173341,0.07968133243477424,0.012885337441032058
2005-03-10,104.15,0.7901,1.3409,8.2765,0.09546305805594152,0.5892311134312775,0.007586173787806049,6.172346931165635,0.07946711473835813,0.012874699951992318
2005-03-11,103.93,0.7936,1.3465,8.2765,0.0958859421252945,0.5893798737467508,0.007635908784758972,6.146676568882287,0.0796353314731069,0.012955835658616376
2005-03-14,105.01,0.7866,1.3346,8.2765,0.09504017398658852,0.5893900794245467,0.00749071516998381,6.201483590588941,0.07881630320921817,0.012709265784211027
2005-03-15,104.54,0.7894,1.3315,8.2765,0.09537848124207092,0.5928651896357492,0.007551176583126076,6.215921892602329,0.0791706523818634,0.012736751482686052
2005-03-16,104.1,0.7946,1.3423,8.2765,0.09600676614510964,0.5919690084183863,0.007633045148895293,6.165909260224987,0.07950528338136408,0.012894332372718541
2005-03-17,104.57,0.7935,1.3373,8.2765,0.09587385972331298,0.5933597547296792,0.0075882184182844035,6.1889628355641975,0.079147939179497,0.012788562685282586
2005-03-18,104.7,0.7937,1.3311,8.2765,0.09589802452727601,0.5962737585455639,0.007580706781279847,6.217789797911502,0.07904966571155683,0.0127134670487106
2005-03-21,105.1,0.7866,1.3165,8.2765,0.09504017398658852,0.5974933535890619,0.00748430066603235,6.286745157614888,0.0787488106565176,0.012526165556612751
2005-03-22,104.99,0.7918,1.321,8.2765,0.09566845888962724,0.5993943981831945,0.0075416706352986,6.265329295987889,0.07883131726831127,0.01258215068101724
2005-03-23,105.76,0.7747,1.3005,8.2765,0.09360236815078837,0.5956939638600539,0.007325075642965204,6.364090734332949,0.07825737518910741,0.012296709531013614
2005-03-24,106.26,0.7711,1.2957,8.2765,0.09316740167945387,0.5951223276993131,0.007256728778467909,6.387666898201744,0.07788913984566158,0.012193675889328064
2005-03-25,106.32,0.7719,1.2954,8.2765,0.09326406089530599,0.595877721167207,0.007260158013544018,6.389146209664968,0.07784518434913469,0.012183972911963884
2005-03-28,107.22,0.7685,1.2877,8.2765,0.0928532592279345,0.5968004970101731,0.007167506062301809,6.427351091092646,0.07719175526953927,0.012009886215258348
2005-03-29,107.49,0.7715,1.2913,8.2765,0.09321573128737992,0.5974599241074886,0.007177411852265327,6.409432354991095,0.07699786026607126,0.012013210531212206
2005-03-30,107.33,0.7717,1.2944,8.2765,0.09323989609134296,0.5961835599505563,0.007189974843939254,6.394082200247219,0.07711264324979038,0.012060001863411907
2005-03-31,107.22,0.7729,1.2969,8.2765,0.09338488491512112,0.595959595959596,0.007208543182242119,6.381756496260314,0.07719175526953927,0.012095691102406268
2005-04-01,107.57,0.7697,1.2896,8.2765,0.09299824805171268,0.5968517369727048,0.007155340708375943,6.417881513647643,0.07694059682067492,0.011988472622478388
2005-04-04,108.28,0.767,1.2838,8.2765,0.0926720231982118,0.5974450849041907,0.0070834872552641304,6.446876460507867,0.07643609161433321,0.011856298485408201
2005-04-05,108.43,0.7674,1.2842,8.2765,0.09272035280613786,0.5975704718891138,0.007077377109655999,6.444868400560661,0.07633035137876971,0.011843585723508254
2005-04-06,108.67,0.7658,1.2868,8.2765,0.09252703437443363,0.5951196767174387,0.007047023097450999,6.431846440783339,0.07616177417870618,0.011841354559676083
2005-04-07,108.44,0.7684,1.2906,8.2765,0.092841176825953,0.5953819928715326,0.007085946145333825,6.412908724624207,0.07632331243083733,0.011901512357063814
2005-04-08,108.26,0.7726,1.2912,8.2765,0.09334863770917658,0.5983581164807931,0.007136523184925179,6.409928748451054,0.07645021245150563,0.011926842785885829
2005-04-11,107.79,0.7755,1.2972,8.2765,0.09369902736664049,0.5978260869565217,0.007194544948510993,6.380280604378663,0.07678356062714538,0.01203451155023657
2005-04-12,108.26,0.7734,1.2873,8.2765,0.09344529692502869,0.6007923560941505,0.007143912802512469,6.429348248271576,0.07645021245150563,0.011890818400147793
2005-04-13,107.32,0.7797,1.2918,8.2765,0.09420648824986406,0.6035764050162563,0.007265188222139396,6.406951540486143,0.07711982855013046,0.01203689899366381
2005-04-14,108.18,0.7715,1.2819,8.2765,0.09321573128737992,0.6018410172400342,0.0071316324644111655,6.456431858959357,0.07650674801257164,0.01184969495285635
2005-04-15,107.65,0.7703,1.2928,8.2765,0.09307074246360175,0.5958384900990099,0.007155596841616349,6.401995668316832,0.07688341848583372,0.012009289363678587
2005-04-18,107.39,0.7664,1.3037,8.2765,0.09259952878632272,0.5878653064355296,0.007136604898035199,6.348469739970852,0.07706955954930628,0.012139864046931745
2005-04-19,107.02,0.7704,1.3034,8.2765,0.09308282486558327,0.5910695105109713,0.00719865445711082,6.3499309498235394,0.07733601196038124,0.012179031956643617
2005-04-20,106.82,0.7755,1.308,8.2765,0.09369902736664049,0.5928899082568807,0.007259876427635275,6.3275993883792045,0.0774808088372964,0.012244897959183675
2005-04-21,106.85,0.7768,1.3093,8.2765,0.09385609859240017,0.5932941266325519,0.007270004679457184,6.321316734132743,0.07745905474964905,0.0122536265793168
2005-04-22,105.85,0.7819,1.3068,8.2765,0.09447230109345738,0.5983318028772575,0.007386868209730751,6.33340985613713,0.07819083608880492,0.012345772319319792
2005-04-25,105.67,0.7799,1.2984,8.2765,0.09423065305382711,0.6006623536660506,0.007380524273682219,6.374383857054837,0.0783240276331977,0.012287309548594682
2005-04-26,106.03,0.7792,1.2964,8.2765,0.0941460762399565,0.6010490589324282,0.007348863529189852,6.384217834001852,0.07805809676506649,0.012226728284447798
2005-04-27,105.98,0.7764,1.2938,8.2765,0.09380776898447411,0.6000927500386458,0.007325910549160219,6.397047457103107,0.078094923570485,0.012207963766748443
2005-04-28,105.97,0.7795,1.2916,8.2765,0.09418232344590104,0.6035150201300712,0.007355855430782297,6.4079436358005575,0.07810229310182128,0.012188355194866473
2005-04-29,104.64,0.7834,1.2919,8.2765,0.09465353712318009,0.6063936837216503,0.007486620795107033,6.406455608019197,0.07909499235474006,0.012346139143730887
2005-05-02,105.07,0.7796,1.2857,8.2765,0.09419440584788255,0.6063622929143656,0.00741981536118778,6.437349303881154,0.07877129532692492,0.012236604168649473
2005-05-03,105.16,0.7737,1.2889,8.2765,0.09348154413097325,0.6002793079370006,0.007357360213008749,6.421367057180542,0.07870387980220617,0.012256561430201597
2005-05-04,104.77,0.7777,1.2936,8.2765,0.09396484021023378,0.6011904761904762,0.007422926410231937,6.3980364873222015,0.07899685024339029,0.012347045910088767
2005-05-05,104.41,0.781,1.2936,8.2765,0.09436355947562375,0.6037414965986394,0.007480126424671967,6.3980364873222015,0.07926922708552821,0.012389617852696103
2005-05-06,104.93,0.7763,1.2832,8.2765,0.0937956865824926,0.6049719451371571,0.007398265510340226,6.449890897755612,0.07887639378633375,0.01222910511769751
2005-05-09,105.54,0.7731,1.2839,8.2765,0.09340904971908415,0.6021497001324091,0.007325184764070495,6.446374328218709,0.07842050407428464,0.012165055902975175
2005-05-10,105.53,0.7757,1.2877,8.2765,0.0937231921706035,0.6023918614584142,0.007350516440822514,6.427351091092646,0.07842793518430778,0.012202217378944377
2005-05-11,105.74,0.7745,1.2803,8.2765,0.09357820334682534,0.6049363430445989,0.007324569699262342,6.46450050769351,0.07827217703801778,0.012108000756572725
2005-05-12,106.68,0.7679,1.2706,8.2765,0.09278076481604543,0.604360144813474,0.007198162729658793,6.5138517235951525,0.0775824896887889,0.011910386201724783
2005-05-13,107.14,0.7611,1.2645,8.2765,0.09195916148130248,0.6018979833926453,0.007103789434384917,6.545274812178727,0.07724939331715512,0.011802314728392757
2005-05-16,107.02,0.7565,1.263,8.2765,0.09140337099015283,0.5989707046714172,0.007068772192113624,6.553048297703881,0.07733601196038124,0.01180153242384601
2005-05-17,107.15,0.7575,1.2644,8.2765,0.09152419500996797,0.5990983865865233,0.0070695286980867935,6.545792470737109,0.0772421838544097,0.011800279981334576
2005-05-18,107.05,0.7598,1.266,8.2765,0.0918020902555428,0.6001579778830964,0.007097617935544138,6.537519747235387,0.07731433909388137,0.011826249416160672
2005-05-19,107.43,0.7585,1.2628,8.2765,0.09164501902978311,0.6006493506493507,0.007060411430699059,6.554086157744695,0.07704086381830029,0.011754630922461136
2005-05-20,108.17,0.755,1.2553,8.2765,0.09122213496043013,0.6014498526248705,0.006979754090783026,6.593244642714889,0.0765138208375705,0.011604881205509846
